geolod_id,entry_id,body,suffix,hypernym,ne_class,latitude,longitude,railway_class,institution_type
wNIWWa,Br8qbJ,庄内通,駅/,名古屋市/3号線鶴舞線,鉄道施設/鉄道駅,35.203815000000006,136.891005,普通鉄道,公営鉄道
zYYaNT,LSdcad,庄内緑地公園,駅/,名古屋市/3号線鶴舞線,鉄道施設/鉄道駅,35.215025,136.886615,普通鉄道,公営鉄道
C26nAB,573X7i,伏見,駅/,名古屋市/3号線鶴舞線,鉄道施設/鉄道駅,35.16903666666666,136.89734,普通鉄道,公営鉄道
F6iyoi,FGKsw3,荒畑,駅/,名古屋市/3号線鶴舞線,鉄道施設/鉄道駅,35.1496,136.92523,普通鉄道,公営鉄道
IiuKc0,FwaVah,上前津,駅/,名古屋市/3号線鶴舞線,鉄道施設/鉄道駅,35.157340000000005,136.90652666666668,普通鉄道,公営鉄道
LnGW0I,KtX2ln,砂田橋,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.188705,136.954635,普通鉄道,公営鉄道
OyS8Oq,KwNGAy,茶屋ヶ坂,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.18466,136.96212500000001,普通鉄道,公営鉄道
RC4kC8,3ABqEc,八事日赤,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.1446375,136.9648925,普通鉄道,公営鉄道
UOgwqP,GLu9BW,本山,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.16288,136.96379000000002,普通鉄道,公営鉄道
XSsIex,JiLYWp,総合リハビリセンター,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.1305,136.95447666666666,普通鉄道,公営鉄道
0WAS2f,6qkWj9,八事,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.137038,136.96462,普通鉄道,公営鉄道
38Q6SY,NUejJX,自由ヶ丘,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.17539,136.96680500000002,普通鉄道,公営鉄道
6c2kGG,CFIkXb,名古屋大学,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.154511666666664,136.96657666666667,普通鉄道,公営鉄道
9oewum,NQ6Js5,新瑞橋,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.117729999999995,136.93722,普通鉄道,公営鉄道
csqIi5,AxucNJ,ナゴヤドーム前矢田,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.190925,136.94398999999999,普通鉄道,公営鉄道
fECU6M,8pWXCD,西高蔵,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.134865000000005,136.901805,普通鉄道,公営鉄道
iIO6Ww,3vSncr,神宮西,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.12765,136.90681999999998,普通鉄道,公営鉄道
lNWgId,BPvQby,金山,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.143875,136.90193499999998,普通鉄道,公営鉄道
oYcuyW,6zVH4P,伝馬町,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.120875,136.91044,普通鉄道,公営鉄道
r2kEkC,8zBj8V,瑞穂運動場東,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.12271,136.9483425,普通鉄道,公営鉄道
ueASal,FWuELf,堀田,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.116455,136.92146,普通鉄道,公営鉄道
xiI2Y3,BNs6vZ,妙音通,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.11712,136.92958,普通鉄道,公営鉄道
AuYgNL,GAqkUW,大曽根,駅/,名古屋市/4号線名城線,鉄道施設/鉄道駅,35.192755,136.936175,普通鉄道,公営鉄道
Dy6sAt,JUSgZK,野並,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.102605,136.95489500000002,普通鉄道,公営鉄道
GCiEoa,9QGCuC,車道,駅,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.173405,136.92949,普通鉄道,公営鉄道
JOuQcS,L99XWJ,瑞穂区役所,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.13203,136.93439,普通鉄道,公営鉄道
NSG22B,Ex5Usk,桜山,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.14003666666667,136.93331333333333,普通鉄道,公営鉄道
P4WgQj,GvbxFs,吹上,駅,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.158805,136.93522000000002,普通鉄道,公営鉄道
S84qE1,Gvf3GK,瑞穂運動場西,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.125095,136.93543499999998,普通鉄道,公営鉄道
VkkEsI,DDBSiF,名古屋,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.17079,136.88229,普通鉄道,公営鉄道
YosOgq,L3K9LJ,久屋大通,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.17371,136.90783333333334,普通鉄道,公営鉄道
1sE048,FWLbdN,今池,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.168975,136.937005,普通鉄道,公営鉄道
4EQcSQ,4WPKjY,高岳,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.174165,136.91618499999998,普通鉄道,公営鉄道
7I2qIz,4V9j3I,桜本町,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.109314999999995,136.93684,普通鉄道,公営鉄道
aUeCwh,NH2AdY,丸の内,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.17304,136.898635,普通鉄道,公営鉄道
dYqOkY,Byb8xp,中村区役所,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.16763,136.87338499999998,普通鉄道,公営鉄道
gaC08G,5m3bbr,国際センター,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.172055,136.88897500000002,普通鉄道,公営鉄道
jeOcWo,6WWtIk,鶴里,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.105565,136.9442,普通鉄道,公営鉄道
niWnK6,Huelap,新瑞橋,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.1189,136.93637999999999,普通鉄道,公営鉄道
pucAyO,jniaSv,御器所,駅/,名古屋市/6号線桜通線,鉄道施設/鉄道駅,35.14972,136.93365666666668,普通鉄道,公営鉄道
sykKnv,BsWCmY,平安通,駅/,名古屋市/上飯田線,鉄道施設/鉄道駅,35.19622,136.92976,普通鉄道,公営鉄道
vKAYad,535KTl,上飯田,駅/,名古屋市/上飯田線,鉄道施設/鉄道駅,35.203605,136.92968,普通鉄道,公営鉄道
yOI8YV,H6X4eF,江吉良,駅/,名古屋鉄道/羽島線,鉄道施設/鉄道駅,35.315445,136.69972,普通鉄道,民営鉄道
B0YnOE,MIygZy,新羽島,駅/,名古屋鉄道/羽島線,鉄道施設/鉄道駅,35.31533,136.68694499999998,普通鉄道,民営鉄道
E4aACn,Bp6Cpk,太田川,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,35.02030499999999,136.89257,普通鉄道,民営鉄道
H8iKq3,665bJj,高横須賀,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,35.00965,136.893735,普通鉄道,民営鉄道
KkyYeL,McPFTD,南加木屋,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.989270000000005,136.906855,普通鉄道,民営鉄道
MoG82t,NbvWKn,富貴,駅,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.829325,136.916765,普通鉄道,民営鉄道
QAWnSc,6xtFcj,坂部,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.94097,136.916715,普通鉄道,民営鉄道
TE4wET,HwSWeX,成岩,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.886195,136.921845,普通鉄道,民営鉄道
WQkKuB,FuBNQC,巽ヶ丘,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.962293333333335,136.91567,普通鉄道,民営鉄道
ZUsUgi,EJl6BV,青山,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.878735999999996,136.917294,普通鉄道,民営鉄道
2YE661,6N3pW7,阿久比,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.931304999999995,136.918455,普通鉄道,民営鉄道
5aQiUJ,4lyDNI,知多半田,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.893992,136.92588,普通鉄道,民営鉄道
8e2wIr,A79c4r,植大,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.917435,136.92344500000002,普通鉄道,民営鉄道
bqeIw9,CJyVvq,住吉町,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.9021,136.92574,普通鉄道,民営鉄道
euqUkQ,AR8i2s,半田口,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.90908666666667,136.92547333333334,普通鉄道,民営鉄道
hGC6az,KjHfEx,知多武豊,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.850615000000005,136.91654499999999,普通鉄道,民営鉄道
kKOiYh,4lhQQ2,八幡新田,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.973775,136.91262,普通鉄道,民営鉄道
mOWsKY,hSYZXt,河和口,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.797250000000005,136.91898,普通鉄道,民営鉄道
q0cGAH,P2Xbt8,上ゲ,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.858329999999995,136.91645499999998,普通鉄道,民営鉄道
t4oSoo,7QSKRQ,河和,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.778025,136.912265,普通鉄道,民営鉄道
wgA4c6,CjhAF3,白沢,駅/,名古屋鉄道/河和線,鉄道施設/鉄道駅,34.95508,136.91538,普通鉄道,民営鉄道
zkNg0O,K7ARnh,三柿野,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.400075,136.87616500000001,普通鉄道,民営鉄道
CwYsOw,76si5l,市民公園前,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.400565,136.8419,普通鉄道,民営鉄道
FAaGEf,9JRBw2,苧ヶ瀬,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.4033,136.91238333333334,普通鉄道,民営鉄道
IEiQqV,3FUttQ,羽場,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.40119333333333,136.92156333333332,普通鉄道,民営鉄道
LQy4gE,Guqmxq,細畑,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.401574000000004,136.785402,普通鉄道,民営鉄道
OUGe4n,3LRlxJ,各務原市役所前,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.400845000000004,136.847325,普通鉄道,民営鉄道
R6WsS4,MN42lF,新加納,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.399385,136.82439499999998,普通鉄道,民営鉄道
Ua4CGN,M26HKC,新那加,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.40011,136.83386000000002,普通鉄道,民営鉄道
XnkQut,J7WwSG,手力,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.39826,136.80448,普通鉄道,民営鉄道
0qs0ib,MtF93i,名電各務原,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.40255500000001,136.90103,普通鉄道,民営鉄道
3uEc6T,LKBv82,切通,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.400275,136.79561999999999,普通鉄道,民営鉄道
6GQoUB,MCLS4y,二十軒,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.40017,136.889295,普通鉄道,民営鉄道
9K2CKk,CtQmHb,鵜沼宿,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.39988,136.93240500000002,普通鉄道,民営鉄道
cWeOy2,EYrAmR,新鵜沼,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.396834999999996,136.94425999999999,普通鉄道,民営鉄道
f0q0nJ,L9xpVu,高田橋,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.398405,136.81153,普通鉄道,民営鉄道
icGecs,Ejg6Z9,名鉄岐阜,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.41156,136.761025,普通鉄道,民営鉄道
lgOoY9,Jkm743,田神,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.411285,136.77215999999999,普通鉄道,民営鉄道
ok0ANR,AD8Etp,六軒,駅/,名古屋鉄道/各務原線,鉄道施設/鉄道駅,35.401075,136.86157500000002,普通鉄道,民営鉄道
rwcNAz,IIKH2a,吉良吉田,駅/,名古屋鉄道/蒲郡線,鉄道施設/鉄道駅,34.794282,137.071246,普通鉄道,民営鉄道
uAoYog,3k5aLN,西浦,駅/,名古屋鉄道/蒲郡線,鉄道施設/鉄道駅,34.78997,137.17871,普通鉄道,民営鉄道
xNAaeZ,KwzotK,三河鹿島,駅/,名古屋鉄道/蒲郡線,鉄道施設/鉄道駅,34.81331333333333,137.18969666666666,普通鉄道,民営鉄道
AQNn2H,FxsF4g,形原,駅/,名古屋鉄道/蒲郡線,鉄道施設/鉄道駅,34.798405,137.18463500000001,普通鉄道,民営鉄道
D2YyQp,EK3EiH,蒲郡,駅/,名古屋鉄道/蒲郡線,鉄道施設/鉄道駅,34.822766666666666,137.22567666666666,普通鉄道,民営鉄道
G6aNE7,73Puku,東幡豆,駅/,名古屋鉄道/蒲郡線,鉄道施設/鉄道駅,34.78955,137.14593,普通鉄道,民営鉄道
JaiWsO,CVejTM,三河鳥羽,駅/,名古屋鉄道/蒲郡線,鉄道施設/鉄道駅,34.793315,137.105055,普通鉄道,民営鉄道
Nnyaix,BXNjA9,蒲郡競艇場前,駅/,名古屋鉄道/蒲郡線,鉄道施設/鉄道駅,34.825425,137.20211999999998,普通鉄道,民営鉄道
PqGk4e,LuZxgd,西幡豆,駅/,名古屋鉄道/蒲郡線,鉄道施設/鉄道駅,34.792475,137.12135,普通鉄道,民営鉄道
SCWyUX,5jdd9e,こどもの国,駅/,名古屋鉄道/蒲郡線,鉄道施設/鉄道駅,34.7886,137.16273999999999,普通鉄道,民営鉄道
VG4IGE,BhrGhl,常滑,駅/,名古屋鉄道/空港線,鉄道施設/鉄道駅,34.89117,136.83511,普通鉄道,民営鉄道
YSkWwm,FKFAeU,りんくう常滑,駅/,名古屋鉄道/空港線,鉄道施設/鉄道駅,34.879615,136.8281,普通鉄道,民営鉄道
1Ws6k4,9Lwqrc,中部国際空港,駅/,名古屋鉄道/空港線,鉄道施設/鉄道駅,34.859895,136.815975,普通鉄道,民営鉄道
40Ei8N,3vI9BV,犬山,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.3799,136.945535,普通鉄道,民営鉄道
7cUwWu,E4Lgdy,新鵜沼,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.396834999999996,136.94425999999999,普通鉄道,民営鉄道
ag2IKc,EuKWLP,布袋,駅,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.317065,136.87293499999998,普通鉄道,民営鉄道
dsiWAV,bofw7V,扶桑,駅,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.35965,136.91609,普通鉄道,民営鉄道
gwq6oC,4IAnMm,石仏,駅,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.295535,136.871175,普通鉄道,民営鉄道
jIGkck,LkHSRI,江南,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.334696666666666,136.87205666666665,普通鉄道,民営鉄道
nNOu02,M7hrPE,犬山遊園,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.390405,136.94692500000002,普通鉄道,民営鉄道
pQ0GOK,I598Lu,犬山口,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.37423,136.93997,普通鉄道,民営鉄道
s2cSCs,Az6c5A,岩倉,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.277969999999996,136.873575,普通鉄道,民営鉄道
v6o4q9,NJXqCT,柏森,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.34482,136.900245,普通鉄道,民営鉄道
yiAgeR,EzmIRS,木津用水,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.366835,136.926015,普通鉄道,民営鉄道
BnNs2z,4C8vLf,上小田井,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.223299999999995,136.877015,普通鉄道,民営鉄道
EyYEQh,37WVW5,下小田井,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.20243,136.87081,普通鉄道,民営鉄道
HCaSG0,GTHB64,大山寺,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.263305,136.87479,普通鉄道,民営鉄道
KGi2uH,MB2QZu,徳重・名古屋芸大,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.255745000000005,136.873355,普通鉄道,民営鉄道
MSygip,4FcRPt,西春,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.24478333333333,136.87129333333334,普通鉄道,民営鉄道
QWGq67,LxpqTq,中小田井,駅/,名古屋鉄道/犬山線,鉄道施設/鉄道駅,35.214755,136.876845,普通鉄道,民営鉄道
T8WEUP,Gziptz,御嵩口,駅/,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.431309999999996,137.121735,普通鉄道,民営鉄道
Wc8QIx,6Yf3XA,明智,駅,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.433346,137.087722,普通鉄道,民営鉄道
Zok2yg,GLbKxd,西可児,駅/,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.404716666666666,137.01065666666668,普通鉄道,民営鉄道
2swenX,KZUc3f,新可児,駅/,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.423265,137.055675,普通鉄道,民営鉄道
5wEo8E,9Xt3Ee,御嵩,駅/,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.42973,137.12754,普通鉄道,民営鉄道
8IUCYm,4cBWbA,富岡前,駅/,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.379525,136.96218,普通鉄道,民営鉄道
bN2ON5,GhIu4K,顔戸,駅/,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.43453,137.105142,普通鉄道,民営鉄道
eYi2CO,86z5rj,日本ライン今渡,駅/,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.432312499999995,137.0369325,普通鉄道,民営鉄道
h2qcou,9yoL4z,可児川,駅/,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.41824666666667,137.01846333333333,普通鉄道,民営鉄道
keGqed,MTjnVl,善師野,駅/,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.3898,136.980055,普通鉄道,民営鉄道
miOA0U,IBRmVc,犬山,駅/,名古屋鉄道/広見線,鉄道施設/鉄道駅,35.3799,136.945535,普通鉄道,民営鉄道
qn0NOC,LMPXYm,梅坪,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.09967,137.162285,普通鉄道,民営鉄道
tycYCk,5JR3Rq,若林,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.026305,137.09584,普通鉄道,民営鉄道
wCoas2,7Ld3DU,三河知立,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.004005,137.045295,普通鉄道,民営鉄道
zOAngK,CIEHmD,越戸,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.10767,137.18013000000002,普通鉄道,民営鉄道
CSNy4s,CYnwYY,豊田市,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.08726,137.15624,普通鉄道,民営鉄道
F42OUb,BpCih4,竹村,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.040075,137.114755,普通鉄道,民営鉄道
I8aYGS,7l5lq9,刈谷市,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.98468333333334,136.99394,普通鉄道,民営鉄道
LcnawB,CGqF58,平戸橋,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.114545,137.18459000000001,普通鉄道,民営鉄道
Ooynki,CUi8cp,土橋,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.058225,137.12947,普通鉄道,民営鉄道
RsKy80,3p6q7q,重原,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.994780000000006,137.023775,普通鉄道,民営鉄道
UEWKWI,6JglE3,刈谷,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.99053,137.009275,普通鉄道,民営鉄道
XI8WKq,58fcH2,猿投,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.121735,137.178705,普通鉄道,民営鉄道
0Uk8y8,FEp5jb,三河八橋,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.010945,137.07724000000002,普通鉄道,民営鉄道
3YwknP,D7Vuhu,上挙母,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.07192,137.15467,普通鉄道,民営鉄道
62Euax,JwQY6c,知立,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,35.00623,137.039665,普通鉄道,民営鉄道
9eUIYf,9T8hq5,吉浜,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.946705,136.98944,普通鉄道,民営鉄道
ci2UNX,L7Rak9,碧南中央,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.88731,136.98944,普通鉄道,民営鉄道
fui8CG,NB28NP,碧南,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.874015,136.985625,普通鉄道,民営鉄道
iyqiqm,EE7QJ4,北新川,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.905975,136.992485,普通鉄道,民営鉄道
lKGwe5,IhxcKn,高浜港,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.921530000000004,136.98937999999998,普通鉄道,民営鉄道
oOOG2M,Mr5E7v,新川町,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.896605,136.990305,普通鉄道,民営鉄道
rS0SQv,J2dr6M,小垣江,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.96388,136.99552,普通鉄道,民営鉄道
u4g6Ge,5LHwLD,三河高浜,駅/,名古屋鉄道/三河線,鉄道施設/鉄道駅,34.930769999999995,136.98996,普通鉄道,民営鉄道
x8ogsU,LqNTP4,犬山,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.3799,136.945535,普通鉄道,民営鉄道
AkEuiD,EUsw5f,田県神社前,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.3174,136.943785,普通鉄道,民営鉄道
DoNE4k,GTbZBz,間内,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.2716,136.93119000000002,普通鉄道,民営鉄道
GA2UU3,4ASysx,羽黒,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.351609999999994,136.95252499999998,普通鉄道,民営鉄道
JEa4IL,5IclWE,小牧,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.288955,136.927985,普通鉄道,民営鉄道
NIngwt,5rEz8Y,味岡,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.309375,136.940335,普通鉄道,民営鉄道
PUyska,6iNrDA,小牧口,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.28175,136.92770333333334,普通鉄道,民営鉄道
SYKE8S,BPknEf,楽田,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.330555000000004,136.95009,普通鉄道,民営鉄道
VaWQWA,CZdXmV,上飯田,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.203605,136.92968,普通鉄道,民営鉄道
Ye82Nj,LZ9GIK,味美,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.235105000000004,136.937185,普通鉄道,民営鉄道
1qkeA1,MjFtje,味鋺,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.222814,136.936269,普通鉄道,民営鉄道
4uwqoI,8mFYyH,牛山,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.26406,136.93134,普通鉄道,民営鉄道
7yEAap,JlS3Rb,春日井,駅/,名古屋鉄道/小牧線,鉄道施設/鉄道駅,35.25036,136.936235,普通鉄道,民営鉄道
aKUO08,ESvz3o,大江,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.0933,136.9128,普通鉄道,民営鉄道
dO20OQ,F8ENSM,太田川,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.02030499999999,136.89257,普通鉄道,民営鉄道
g0ieEz,Ny2ljY,朝倉,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.99386,136.863455,普通鉄道,民営鉄道
j4uqsg,AZapPx,豊田本町,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.113625,136.91082,普通鉄道,民営鉄道
ngGCgY,8QL9Az,尾張横須賀,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.010014999999996,136.88555,普通鉄道,民営鉄道
pkSO4G,K5Aa86,新日鉄前,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.03514,136.89949000000001,普通鉄道,民営鉄道
so0YQm,9wYMSG,柴田,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.072824999999995,136.90908,普通鉄道,民営鉄道
vAgcG6,DqXwfj,神宮前,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.125704999999996,136.912565,普通鉄道,民営鉄道
yEonuM,5QDCrv,長浦,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.9784,136.847815,普通鉄道,民営鉄道
BQEAiv,3LnSX9,道徳,駅,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.1057,136.90952,普通鉄道,民営鉄道
EUNK6d,GCZfgS,大同町,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.08026,136.90935,普通鉄道,民営鉄道
H620WW,Ckvl37,名和,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.060919999999996,136.91169,普通鉄道,民営鉄道
KaaaKE,K7ZrCm,聚楽園,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.04281666666667,136.90305666666666,普通鉄道,民営鉄道
Mennyn,Aiulfe,寺本,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,35.000204999999994,136.87544,普通鉄道,民営鉄道
Qqyyn3,EfW3Z6,古見,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.98774,136.856775,普通鉄道,民営鉄道
TuKKaL,Fiw7PV,蒲池,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.915275,136.82565499999998,普通鉄道,民営鉄道
WGWWYt,6qbChT,日長,駅,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.961655,136.83217000000002,普通鉄道,民営鉄道
ZK88Nb,FsVFIE,多屋,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.897025,136.830695,普通鉄道,民営鉄道
2WkkAT,Fbif63,西ノ口,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.924605,136.82676,普通鉄道,民営鉄道
50wwoA,FYJkQ2,榎戸,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.90495,136.82819999999998,普通鉄道,民営鉄道
84IIci,CNRPb9,大野町,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.93543,136.8275,普通鉄道,民営鉄道
bgUU00,BTx4f7,新舞子,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.949725,136.828595,普通鉄道,民営鉄道
ek68QJ,4UwnAB,常滑,駅/,名古屋鉄道/常滑線,鉄道施設/鉄道駅,34.89117,136.83511,普通鉄道,民営鉄道
hwikEr,JBEraT,新瀬戸,駅/,名古屋鉄道/瀬戸線,鉄道施設/鉄道駅,35.225525000000005,137.077685,普通鉄道,民営鉄道
